PlanningUnitName,LTWPShortName,gauge,Code,relevant
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_a_PS_pd,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_a_PS_sd,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_a_S_pd,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_a_S_sd,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_c_P_pd,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_c_P_sd,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_c_S_pd,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_c_S_sd,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_c_SP_pd,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_c_SP_sd,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F3_a_pd,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F3_a_sd,
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F4_a_pd,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F4_a_sd,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F5_pd,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F5_sd,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,LF1_P_pd,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,LF1_P_sd,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,LF1_S_pd,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,LF1_S_sd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,BF1_a_P,
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,BF1_a_S,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,BF1_c,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,BF2_a_P,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,BF2_a_S,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,BF2_c,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,BK1_pd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,BK1_sd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F1_a_P,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F1_a_S,
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F1_c,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F2_a_P_pd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F2_a_P_sd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F2_a_S_pd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F2_a_S_sd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F2_c_pd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F2_c_sd,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F3_a_P_pd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F3_a_P_sd,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F3_a_S_pd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F3_a_S_sd,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F4_a_P_pd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F4_a_P_sd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F4_a_S_pd,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F4_a_S_sd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F5_P_pd,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F5_P_sd,
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F5_S_pd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,F5_S_sd,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,LF1_P_pd,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,LF1_P_sd,0
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,LF1_S_pd,1
Loddon River: Upper Loddon River System at Reach 3b,Loddon River EWMP,407229,LF1_S_sd,1
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,BF1_a,0
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,BF1_c,1
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,BF2_P,1
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,BF2_S,0
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,F1_P_pd,1
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,F1_P_sd,0
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,F1_S_pd,1
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,F1_S_sd,0
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,F2_P_pd,
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,F2_P_sd,1
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,F2_S_pd,0
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,F2_S_sd,0
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,LF1,0
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,LF2_P_pd,1
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,LF2_P_sd,1
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,LF2_S_pd,1
Loddon River: Mid Loddon River System at Reach 4a,Loddon River EWMP,407224,LF2_S_sd,1
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,BF1_a,
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,BF1_c,0
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,BF2_P,1
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,BF2_S,0
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,F1_P_pd,1
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,F1_P_sd,0
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,F1_S_pd,1
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,F1_S_sd,1
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,F2_P_pd,0
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,F2_P_sd,
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,F2_S_pd,0
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,F2_S_sd,1
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,LF1,1
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,LF2_P_pd,1
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,LF2_P_sd,1
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,LF2_S_pd,1
Twelve Mile Creek Anabranch [Mid Loddon River System] at Reach 4b,Loddon River EWMP,__LR4b,LF2_S_sd,0
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,BF1_a,1
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,BF1_c,0
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,BF2_P,1
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,BF2_S,0
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,F1_P_pd,1
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,F1_P_sd,1
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,F1_S_pd,0
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,F1_S_sd,1
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,F2_P_pd,0
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,F2_P_sd,
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,F2_S_pd,1
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,F2_S_sd,0
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,LF1,0
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,LF2_P_pd,0
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,LF2_P_sd,1
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,LF2_S_pd,1
Loddon River: Mid Loddon River System at Reach 4c,Loddon River EWMP,__LR4c,LF2_S_sd,0
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,BF1_a,1
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,BF1_c_P,1
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,BF1_c_S,0
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,BF2_P,1
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,BF2_S,0
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,F1_P_pd,1
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,F1_P_sd,0
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,F1_S_pd,
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,F1_S_sd,1
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,F2_P_pd,0
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,F2_P_sd,0
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,F2_S_pd,0
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,F2_S_sd,1
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,LF1,1
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,LF2_P_pd,1
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,LF2_P_sd,1
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,LF2_S_pd,
Loddon River: Mid Loddon River System at Reach 4d,Loddon River EWMP,407205,LF2_S_sd,0
Serpentine Creek [Mid Loddon River System] at Reach S1,Loddon River EWMP,__LRS1,BF1_a,1
Serpentine Creek [Mid Loddon River System] at Reach S1,Loddon River EWMP,__LRS1,BF2_a,0
Serpentine Creek [Mid Loddon River System] at Reach S1,Loddon River EWMP,__LRS1,BF3_a,1
Serpentine Creek [Mid Loddon River System] at Reach S1,Loddon River EWMP,__LRS1,BF3_c,0
Serpentine Creek [Mid Loddon River System] at Reach S1,Loddon River EWMP,__LRS1,F1_a,1
Serpentine Creek [Mid Loddon River System] at Reach S1,Loddon River EWMP,__LRS1,F1_c,1
Serpentine Creek [Mid Loddon River System] at Reach S1,Loddon River EWMP,__LRS1,F2_a_P,0
Serpentine Creek [Mid Loddon River System] at Reach S1,Loddon River EWMP,__LRS1,F2_a_S,
Serpentine Creek [Mid Loddon River System] at Reach S1,Loddon River EWMP,__LRS1,F2_c,0
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,BF1_a,1
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,BF1_c,1
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,BF2_a,1
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,BF2_c,1
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,BF3_a_P,1
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,BF3_a_S,0
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,F1_a_P,1
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,F1_a_S,0
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,F1_c_P,1
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,F1_c_S,0
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,F2_a_P,1
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,F2_a_S,1
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,LF1_a,0
Serpentine Creek [Mid Loddon River System] at Reach S3,Loddon River EWMP,__LRS3,OB1_a,1
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,BF1_P,0
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,BF1_S,
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,BF2_P,1
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,BF2_S,0
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,BK1_pd,0
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,BK1_sd,0
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,BKPP_pd,1
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,BKPP_sd,1
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,F1_a,0
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,F1_pd,1
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,F1_sd,1
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,F2_pd,0
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,F2_sd,1
Loddon River: Lower Loddon River at Reach 5,Loddon River EWMP,407202,LF1,0
Pyramid Creek at Whole Creek,Loddon River EWMP,407295,BF1_a,1
Pyramid Creek at Whole Creek,Loddon River EWMP,407295,BF2,0
Pyramid Creek at Whole Creek,Loddon River EWMP,407295,F1_a,
Pyramid Creek at Whole Creek,Loddon River EWMP,407295,LF1,1
Broken Creek - Reach 1,Lower Broken & Nine Mile Creek EWMP 2010,404214,BF1,0
Broken Creek - Reach 1,Lower Broken & Nine Mile Creek EWMP 2010,404214,BF2,0
Broken Creek - Reach 2,Lower Broken & Nine Mile Creek EWMP 2010,__BCR2,BF1,0
Broken Creek - Reach 2,Lower Broken & Nine Mile Creek EWMP 2010,__BCR2,BF2,1
Broken Creek - Reach 3,Lower Broken & Nine Mile Creek EWMP 2010,__BCR3,BF1,1
Broken Creek - Reach 3,Lower Broken & Nine Mile Creek EWMP 2010,__BCR3,BF2,1
Broken Creek - Reach 3,Lower Broken & Nine Mile Creek EWMP 2010,__BCR3,BF3,1
Broken Creek - Reach 3,Lower Broken & Nine Mile Creek EWMP 2010,__BCR3,BF4,
Broken Creek - Reach 3,Lower Broken & Nine Mile Creek EWMP 2010,__BCR3,BF5,0
Buffalo River at Reach 1,Ovens River EWMP,403220,BF1_P,1
Buffalo River at Reach 1,Ovens River EWMP,403220,BF1_PS,0
Buffalo River at Reach 1,Ovens River EWMP,403220,BF1_S,1
Buffalo River at Reach 1,Ovens River EWMP,403220,SF1_S,0
Buffalo River at Reach 1,Ovens River EWMP,403220,SF1_P,1
Buffalo River at Reach 1,Ovens River EWMP,403220,F1,1
King River at Reach 2,Ovens River EWMP,403227,BF1_P,0
King River at Reach 2,Ovens River EWMP,403227,BF1_PS,
King River at Reach 2,Ovens River EWMP,403227,BF1_S,0
King River at Reach 2,Ovens River EWMP,403227,SF1_S,1
King River at Reach 2,Ovens River EWMP,403227,SF1_P,1
King River at Reach 2,Ovens River EWMP,403227,F1,1
King River at Reach 3,Ovens River EWMP,403223,BF1_P,1
King River at Reach 3,Ovens River EWMP,403223,BF1_PS,1
King River at Reach 3,Ovens River EWMP,403223,BF1_S,0
King River at Reach 3,Ovens River EWMP,403223,SF1,1
King River at Reach 3,Ovens River EWMP,403223,F1,0
Ovens River at Reach 4,Ovens River EWMP,403230,BF1_P,1
Ovens River at Reach 4,Ovens River EWMP,403230,BF1_S,0
Ovens River at Reach 4,Ovens River EWMP,403230,SF1,1
Ovens River at Reach 4,Ovens River EWMP,403230,F1,1
Ovens River at Reach 5,Ovens River EWMP,403241,BF1_P,0
Ovens River at Reach 5,Ovens River EWMP,403241,BF1_S,1
Ovens River at Reach 5,Ovens River EWMP,403241,SF1_P,0
Ovens River at Reach 5,Ovens River EWMP,403241,SF1_S,
Ovens River at Reach 5,Ovens River EWMP,403241,F1_S,1
Ovens River at Reach 5,Ovens River EWMP,403241,F1_P,0
Border Rivers and Moonie Long-term watering plan,Border Rivers and Moonie,416201A,dANA,0
Border Rivers and Moonie Long-term watering plan,Border Rivers and Moonie,416048,DR_S,0
Border Rivers and Moonie Long-term watering plan,Border Rivers and Moonie,416011,DR_VLF,1
Border Rivers and Moonie Long-term watering plan,Border Rivers and Moonie,416048,DR_VLF,1
Border Rivers and Moonie Long-term watering plan,Border Rivers and Moonie,416011,FD1,0
Border Rivers and Moonie Long-term watering plan,Border Rivers and Moonie,416048,FD1,1
Border Rivers and Moonie Long-term watering plan,Border Rivers and Moonie,416011,FR2,1
Border Rivers and Moonie Long-term watering plan,Border Rivers and Moonie,416048,FR2,0
Border Rivers and Moonie Long-term watering plan,Border Rivers and Moonie,416201A,NE,1
Border Rivers and Moonie Long-term watering plan,Border Rivers and Moonie,416201A,PP,0
Border Rivers and Moonie Long-term watering plan,Border Rivers and Moonie,416201A,rANA,1
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422016,BBR1_a,0
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422016,BBR1_b,
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422016,BBR2,1
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,422502A,DR1,0
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,422502A,DR2,0
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,422502A,FD1,0
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422015,FD1,1
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422211A,FD1,1
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422207A,FD1,1
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422209A,FD1,1
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422030,FD1,
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422015,FD2,0
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422211A,FD2,1
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422207A,FD2,0
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422209A,FD2,1
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422030,FD2,0
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,422502A,FrC,1
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422015,FR2,1
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422211A,FR1,0
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422207A,FR1,
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422209A,FR1,0
Condamine and Balonne Long-term watering plan,Condamine and Balonne,422030,FR1,1
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,422502A,LDF,1
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,422502A,WFT,1
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,424201A,DR1,1
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,424201A,DR2,1
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,424201A,FD1,0
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,424201A,FrC,1
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,424201A,LDF,0
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,424201A,WFT,1
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,423005,DR1,0
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,423004,DR1,1
Warrego Paroo Bulloo and Nebine Long-term watering plan,Warrego Paroo and Nebine,423005,DR2,1
