planning_unit_name,LTWPShortName,gauge,ewr_code_timing,Target,priority
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F5_a,Native vegetation,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F5_b,Native vegetation,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F5_c,Native vegetation,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF3,Native vegetation,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F3_a,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F3_c,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F5_a,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F5_b,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F5_c,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF2_P,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF2_PS,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF2_S,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF1,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F3_a,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F3_c,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F5_a,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F5_b,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F5_c,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BK1_a,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BK1_b,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F1_a,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F1_c,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F2_a,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F2_c,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F4_a,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F4_b,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F4_c,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF2_P,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF2_PS,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF2_S,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF3,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF1,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F3_a,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F3_b,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F3_c,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F1_P,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F1_S,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F5_a,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F5_b,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F5_c,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BK1_a,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BK1_b,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BK1_a,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BK1_b,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF1,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF2_P,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF2_PS,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF2_S,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F2_a,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F2_b,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F2_c,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F4_a,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F4_b,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F4_c,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF3,Native vegetation,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F2_a,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F2_b,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F2_c,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F4_a,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F4_b,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F4_c,Ecosystem Function,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF2_P,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF2_PS,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF2_S,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BF1,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F2_a,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F2_b,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F2_c,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F4_a,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F4_b,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F4_c,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BK1_a,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,BK1_b,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F1_P,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F1_S,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F3_a,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F3_b,Native fish,2
Broken River Reach 3: Caseys Weir to the Goulburn River,Broken River EMWP,404216,F3_c,Native fish,2
Buffalo River at Reach 1,Ovens River EWMP,403220,F1,Native fish,2
Buffalo River at Reach 1,Ovens River EWMP,403220,SF1_P,Native fish,2
Buffalo River at Reach 1,Ovens River EWMP,403220,SF1_S,Native fish,2
Buffalo River at Reach 1,Ovens River EWMP,403220,BF1_P,Native fish,2
Buffalo River at Reach 1,Ovens River EWMP,403220,BF1_PS,Native fish,2
Buffalo River at Reach 1,Ovens River EWMP,403220,BF1_S,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_P_pd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_P_sd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_S_pd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_S_sd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_P_pd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_P_sd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_S_pd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_S_sd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,OB1,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_P_pd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_P_sd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_S_pd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_S_sd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_P_pd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_P_sd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_S_pd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_S_sd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_a,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_b_P,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_b_S,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_c,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_a,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_b,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_c,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_a_P,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_a_S,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_P_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_P_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_S_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_S_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_P_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_P_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_S_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_S_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_P_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_P_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_S_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_S_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_P_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_P_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_S_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_S_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_a,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_b_P,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_b_S,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_c,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_a,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_b,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_c,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_a_P,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_a_S,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_P_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_P_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_S_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_S_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_P_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_P_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_S_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_S_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_P_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_P_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_S_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_S_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_P_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_P_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_S_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_S_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_a,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_b_P,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_b_S,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_c,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_a,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_b,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_c,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_a,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_b_P,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_b_S,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_c,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_a,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_b,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_c,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_P_pd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_P_sd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_S_pd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_S_sd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_P_pd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_P_sd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_S_pd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_S_sd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_P_pd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_P_sd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_S_pd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_S_sd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_P_pd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_P_sd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_S_pd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_S_sd,Other Species,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,OB1,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_P_pd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_P_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_P_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_P_sd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_P_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_P_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_S_pd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_S_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_S_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_S_sd,Native vegetation,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_S_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_S_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_a,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_a,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_b,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_b,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_P_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_P_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_P_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_P_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_S_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_S_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_S_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_S_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_b_P,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_b_P,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_b_S,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_b_S,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_c_P,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_c_P,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_c_S,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_c_S,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_a_P_pd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_a_P_pd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_a_P_sd,Native fish,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_a_P_sd,Ecosystem Function,2
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_a_S_pd,Native fish,2
