planning_unit_name,gauge,ewr_code,ewr_code_timing,state,LTWPShortName,env_obj,Target,SWSDLName
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NF1,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NF2,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NF3,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NF4,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NF5,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NF6,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NF7,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NF8,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NF9,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NV1,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NV2,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NV3,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NV4a,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NV4b,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NV4e,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,NV4f,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,WB1,Waterbird,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,WB2,Waterbird,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_P,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NF1,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NF2,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NF3,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NF4,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NF5,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NF6,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NF7,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NF8,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NF9,Native fish,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NV1,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NV2,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NV3,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NV4a,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NV4b,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NV4e,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,NV4f,Native vegetation,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,WB1,Waterbird,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,WB2,Waterbird,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419021,LF1,LF1_S,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NF1,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NF2,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NF3,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NF4,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NF5,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NF6,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NF7,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NF8,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NF9,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NV1,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NV2,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NV3,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NV4a,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NV4b,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NV4e,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,NV4f,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,WB1,Waterbird,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,WB2,Waterbird,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_P,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NF1,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NF2,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NF3,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NF4,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NF5,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NF6,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NF7,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NF8,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NF9,Native fish,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NV1,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NV2,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NV3,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NV4a,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NV4b,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NV4e,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,NV4f,Native vegetation,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,WB1,Waterbird,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,WB2,Waterbird,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419026,LF1,LF1_S,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NF1,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NF2,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NF3,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NF4,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NF5,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NF6,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NF7,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NF8,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NF9,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NV1,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NV2,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NV3,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NV4a,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NV4b,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NV4e,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,NV4f,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,WB1,Waterbird,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,WB2,Waterbird,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_P,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NF1,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NF2,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NF3,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NF4,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NF5,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NF6,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NF7,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NF8,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NF9,Native fish,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NV1,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NV2,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NV3,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NV4a,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NV4b,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NV4e,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,NV4f,Native vegetation,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,WB1,Waterbird,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,WB2,Waterbird,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Wee Waa to Barwon River,419091,LF1,LF1_S,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NF1,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NF2,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NF3,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NF4,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NF5,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NF6,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NF7,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NF8,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NF9,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NV1,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NV2,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NV3,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NV4a,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NV4b,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NV4e,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,NV4f,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,WB1,Waterbird,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,WB2,Waterbird,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_P,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NF1,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NF2,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NF3,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NF4,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NF5,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NF6,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NF7,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NF8,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NF9,Native fish,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NV1,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NV2,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NV3,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NV4a,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NV4b,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NV4e,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,NV4f,Native vegetation,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,WB1,Waterbird,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,WB2,Waterbird,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Pian Creek Water Source,419049,LF1,LF1_S,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NF1,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NF2,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NF3,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NF4,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NF5,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NF6,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NF7,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NF8,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NF9,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NV1,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NV2,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NV3,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NV4a,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NV4b,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NV4e,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,NV4f,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,WB1,Waterbird,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,WB2,Waterbird,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_P,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NF1,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NF2,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NF3,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NF4,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NF5,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NF6,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NF7,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NF8,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NF9,Native fish,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NV1,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NV2,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NV3,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NV4a,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NV4b,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NV4e,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,NV4f,Native vegetation,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,WB1,Waterbird,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,WB2,Waterbird,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Keepit Water Source,419020,LF1,LF1_S,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NF1,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NF2,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NF3,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NF4,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NF5,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NF6,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NF7,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NF8,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NF9,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NV1,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NV2,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NV3,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NV4a,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NV4b,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NV4e,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,NV4f,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,WB1,Waterbird,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,WB2,Waterbird,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Peel Regulated River,419045,LF1,LF1_P,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NF1,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NF2,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NF3,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NF4,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NF5,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NF6,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NF7,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NF8,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NF9,Native fish,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NV1,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NV2,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NV3,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NV4a,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NV4b,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NV4e,Native vegetation,Namoi
Peel Regulated River,419045,LF1,LF1_S,NSW,Namoi,NV4f,Native vegetation,Namoi
