scenario,gauge,pu,ewr,waterYear,startDate,endDate,eventDuration,eventLength,State,SWSDLName,Multigauge
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1960,1960-08-02,1960-08-20,19,19,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1960,1960-09-28,1960-10-05,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1960,1960-10-21,1960-10-22,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1960,1960-10-28,1960-11-22,26,26,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1960,1960-11-26,1960-12-17,22,22,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1960,1960-12-21,1961-01-05,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1960,1961-01-09,1961-02-11,34,34,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1960,1961-02-18,1961-03-17,28,28,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1961,1961-07-26,1961-08-25,31,31,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1961,1961-11-20,1962-06-16,209,209,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1962,1962-07-10,1962-10-03,86,86,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1962,1962-10-23,1962-10-25,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1962,1962-11-08,1962-12-25,48,48,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1962,1962-12-30,1963-02-01,34,34,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1962,1963-02-03,1963-02-06,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1962,1963-02-11,1963-02-16,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1962,1963-02-18,1963-02-22,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1962,1963-02-25,1963-03-07,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1962,1963-03-27,1963-04-20,25,25,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1962,1963-05-08,1963-06-30,54,54,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1963,1963-07-01,1963-08-05,36,36,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1963,1963-08-30,1963-09-11,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1963,1963-11-17,1963-12-30,44,44,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1963,1964-01-22,1964-02-20,30,30,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1963,1964-02-27,1964-04-18,52,52,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1963,1964-04-23,1964-05-15,23,23,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1963,1964-06-03,1964-06-10,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1963,1964-06-21,1964-06-28,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1964,1964-07-09,1964-08-04,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1964,1964-10-04,1964-11-12,40,40,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1964,1964-12-22,1964-12-23,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1964,1964-12-29,1964-12-30,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1964,1965-01-03,1965-02-28,57,57,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1965,1965-07-21,1965-08-06,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1965,1965-09-16,1965-09-21,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1965,1965-12-03,1965-12-03,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1965,1965-12-05,1966-02-18,76,76,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1965,1966-02-21,1966-03-01,9,9,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1966,1966-08-20,1966-10-07,49,49,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1966,1966-10-15,1966-11-01,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1966,1966-11-08,1966-12-15,38,38,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1966,1967-01-03,1967-01-22,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1966,1967-01-26,1967-01-27,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1966,1967-02-11,1967-02-11,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1966,1967-02-14,1967-02-25,12,12,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1966,1967-03-08,1967-04-25,49,49,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1966,1967-05-09,1967-05-11,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1966,1967-06-13,1967-06-30,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1967,1967-07-01,1967-08-25,56,56,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1967,1967-10-20,1967-11-05,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1967,1967-11-11,1967-11-11,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1967,1967-12-29,1967-12-29,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1967,1968-01-05,1968-02-05,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1967,1968-02-12,1968-02-26,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1967,1968-03-06,1968-03-15,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1967,1968-03-22,1968-03-28,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1967,1968-05-17,1968-05-26,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1968,1968-07-06,1968-07-12,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1968,1968-07-19,1968-10-10,84,84,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1968,1968-10-28,1968-12-05,39,39,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1968,1968-12-12,1968-12-24,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1968,1969-01-01,1969-03-16,75,75,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1968,1969-05-16,1969-05-23,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1969,1969-08-30,1969-08-31,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1969,1969-09-02,1969-09-02,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1969,1969-09-08,1969-09-20,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1969,1969-10-17,1969-11-30,45,45,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1969,1969-12-23,1969-12-31,9,9,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1969,1970-01-02,1970-01-05,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1969,1970-01-09,1970-01-09,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1969,1970-01-11,1970-01-14,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1969,1970-01-27,1970-02-03,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1969,1970-02-18,1970-02-23,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1969,1970-03-01,1970-03-03,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1970,1970-09-16,1970-10-19,34,34,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1970,1970-10-22,1970-12-01,41,41,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1970,1970-12-08,1971-05-01,145,145,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1971,1971-07-20,1971-07-21,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1971,1971-08-09,1971-09-30,53,53,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1971,1971-10-09,1971-10-12,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1971,1971-10-17,1971-10-23,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1971,1971-12-02,1971-12-03,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1971,1971-12-06,1971-12-09,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1971,1971-12-19,1971-12-21,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1971,1972-01-02,1972-01-06,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1971,1972-01-10,1972-03-21,72,72,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1971,1972-03-24,1972-03-29,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1971,1972-06-14,1972-06-20,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1972,1972-07-05,1972-07-07,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1972,1972-08-12,1972-08-20,9,9,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1972,1972-09-07,1972-09-10,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1972,1972-09-14,1972-10-12,29,29,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1972,1972-10-19,1973-02-05,110,110,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1972,1973-02-12,1973-03-09,26,26,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1973,1973-07-08,1973-09-11,66,66,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1973,1973-09-15,1973-09-21,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1973,1973-09-24,1973-10-09,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1973,1973-11-05,1973-11-20,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1973,1973-11-24,1973-12-04,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1973,1973-12-07,1973-12-13,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1973,1973-12-22,1974-01-03,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1973,1974-01-06,1974-01-07,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1973,1974-01-09,1974-02-15,38,38,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1973,1974-03-13,1974-04-10,29,29,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1973,1974-04-25,1974-05-06,12,12,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1974,1974-07-10,1974-07-15,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1974,1974-08-28,1974-09-03,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1974,1974-09-07,1974-09-14,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1974,1974-10-08,1974-10-09,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1974,1974-10-12,1974-10-16,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1974,1974-11-01,1974-12-23,53,53,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1974,1974-12-29,1975-02-13,47,47,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1974,1975-02-19,1975-05-25,96,96,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1974,1975-06-23,1975-06-30,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1975,1975-07-01,1976-05-01,306,306,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1975,1976-05-12,1976-06-13,33,33,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1975,1976-06-16,1976-06-30,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1976,1976-07-01,1976-12-24,177,177,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1976,1976-12-30,1977-01-06,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1976,1977-01-09,1977-01-13,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1976,1977-01-23,1977-01-27,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1976,1977-01-30,1977-02-05,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1976,1977-02-08,1977-05-04,86,86,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1976,1977-05-13,1977-06-30,49,49,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1977,1977-07-01,1977-07-09,9,9,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1977,1977-10-01,1977-10-04,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1977,1977-11-02,1978-02-17,108,108,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1977,1978-03-25,1978-03-27,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1977,1978-03-31,1978-04-12,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1977,1978-05-21,1978-05-27,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1977,1978-06-13,1978-06-30,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1978,1978-07-01,1978-11-27,150,150,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1978,1978-11-30,1978-12-12,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1978,1978-12-14,1978-12-14,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1978,1978-12-16,1978-12-16,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1978,1978-12-22,1979-02-10,51,51,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1978,1979-02-12,1979-03-10,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1978,1979-03-14,1979-03-23,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1978,1979-03-26,1979-03-28,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1978,1979-05-08,1979-05-15,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1978,1979-06-22,1979-06-30,9,9,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1979-07-01,1979-07-09,9,9,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1979-09-09,1979-09-12,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1979-09-18,1979-10-05,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1979-10-27,1979-11-02,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1979-11-04,1980-01-03,61,61,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1980-01-05,1980-01-06,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1980-01-12,1980-01-30,19,19,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1980-02-06,1980-02-11,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1980-02-14,1980-02-29,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1980-05-10,1980-05-20,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1980-05-29,1980-06-18,21,21,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1979,1980-06-21,1980-06-24,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1980,1980-07-01,1980-07-13,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1980,1980-11-07,1980-11-08,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1980,1980-12-04,1980-12-08,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1980,1980-12-28,1980-12-31,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1980,1981-02-08,1981-02-14,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1980,1981-04-05,1981-04-12,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1980,1981-06-02,1981-06-28,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1981,1981-07-02,1981-07-18,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1981,1981-07-23,1981-08-23,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1981,1981-08-26,1981-09-06,12,12,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1981,1981-10-01,1981-10-05,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1981,1981-10-28,1981-11-12,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1981,1981-11-25,1981-12-11,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1981,1982-01-01,1982-01-04,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1981,1982-01-06,1982-01-16,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1981,1982-01-26,1982-01-27,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1981,1982-01-29,1982-01-31,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1981,1982-02-04,1982-04-15,71,71,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-07-02,1982-07-07,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-08-29,1982-09-02,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-09-17,1982-09-22,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-09-30,1982-10-06,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-10-13,1982-10-20,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-11-06,1982-11-20,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-11-23,1982-11-23,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-11-26,1982-11-26,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-12-04,1982-12-04,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-12-06,1982-12-06,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-12-09,1982-12-09,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-12-11,1982-12-12,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-12-20,1982-12-27,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1982-12-31,1983-01-15,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1983-01-19,1983-01-24,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1983-02-10,1983-02-14,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1983-02-18,1983-03-01,12,12,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1983-03-10,1983-03-16,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,BF1_b,1982,1983-05-02,1983-06-30,60,60,NSW,NSW Border Rivers,
